"name","neighborhood","city","year","stars"
"Dusek's","Pilsen","Chicago","2017","1"
"El Ideas","Douglas Park","Chicago","2017","1"
"Elizabeth","Ravenswood","Chicago","2017","1"
"Elske","West Loop","Chicago","2017",""
"Entente","Lakeview","Chicago","2017",""
"Everest","Loop","Chicago","2017","1"
"Goosefoot","Ravenswood","Chicago","2017","1"
"Grace","West Loop","Chicago","2017","3"
"Graham Elliot","River North","Chicago","2017","Closed"
"GreenRiver","Streeterville","Chicago","2017","1"
"L2O","Lincoln Park","Chicago","2017","Closed"
"Longman & Eagle","Logan Square","Chicago","2017","1"
"Mexique","West Town","Chicago","2017",""
"Moto","Fulton Market","Chicago","2017","Closed"
"NAHA","River North","Chicago","2017","1"
"NoMI","Magnificent Mile","Chicago","2017",""
"North Pond","Lincoln Park","Chicago","2017","1"
"Oriole","West Loop","Chicago","2017","2"
"Parachute","Avondale","Chicago","2017","1"
"RIA","Gold Coast","Chicago","2017","Closed"
"Roister","Fulton Market","Chicago","2017","1"
"Schwa","West Town","Chicago","2017","1"
"Seasons","Magnificent Mile","Chicago","2017","Closed"
"Senza","Lakeview East","Chicago","2017","Closed"
"Sepia","West Loop","Chicago","2017","1"
"Sixteen","River North","Chicago","2017","2"
"Smyth","West Loop","Chicago","2017","1"
"Spiaggia","Magnificent Mile","Chicago","2017","1"
"Takashi","Bucktown","Chicago","2017","Closed"
"Topolobampo","River North","Chicago","2017","1"
"The Lobby","Magnificent Mile","Chicago","2017",""
"Tru","Streeterville","Chicago","2017","2"
"Vie","Western Springs","Chicago","2017",""
"Blue Duck Tavern","West End","DC","2017","1"
"Fiola by Fabio Trabocchi","Penn Quarter","DC","2017","1"
"Kinship","Mount Vernon Square","DC","2017","1"
"Komi","Dupont Circle","DC","2017",""
"Masseria","Union Market","DC","2017","1"
"Métier","Mount Vernon Square","DC","2017",""
"Minibar by José Andrés","Penn Quarter","DC","2017","2"
"Pineapple & Pearls","Eastern Market","DC","2017","2"
"Plume","Downtown","DC","2017","1"
"Rose's Luxury","Eastern Market","DC","2017","1"
"Sushi Taro","Dupont Circle","DC","2017","1"
"Tail Up Goat","Adams Morgan","DC","2017","1"
"The Dabney","Mount Vernon Square","DC","2017","1"
"The Inn at Little Washington","Washington, Virginia","DC","2017","2"
"15 East","Manhattan","New York","2018",""
"A Voce Columbus","Manhattan","New York","2018",""
"A Voce Madison","Manhattan","New York","2018",""
"Adour","Manhattan","New York","2018",""
"Agern","Manhattan","New York","2018","1"
"Ai Fiori","Manhattan","New York","2018","1"
"Alain Ducasse at the Essex House","Manhattan","New York","2018","Closed"
"Aldea","Manhattan","New York","2018","1"
"Allen & Delancey","Manhattan","New York","2018",""
"Alto","Manhattan","New York","2018",""
"Andanada","Manhattan","New York","2018",""
"Annisa","Manhattan","New York","2018",""
"Anthos","Manhattan","New York","2018",""
"L'Appart","Manhattan","New York","2018","1"
"Aquavit","Manhattan","New York","2018","2"
"Aska","Brooklyn","New York","2018","2"
"L'Atelier de Joël Robuchon","Manhattan","New York","2018",""
"Atera","Manhattan","New York","2018","2"
"Aureole","Manhattan","New York","2018","1"
"Babbo","Manhattan","New York","2018","1"
"Bar Uchū","Manhattan","New York","2018","1"
"Bâtard","Manhattan","New York","2018","1"
"Le Bernardin","Manhattan","New York","2018","3"
"Betony","Manhattan","New York","2018",""
"Blanca","Brooklyn","New York","2018","2"
"BLT Fish","Manhattan","New York","2018",""
"Blue Hill","Manhattan","New York","2018","1"
"Bouley","Manhattan","New York","2018",""
"The Breslin","Manhattan","New York","2018","1"
"Brushstroke","Manhattan","New York","2018",""
"Café Boulud","Manhattan","New York","2018","1"
"Café China","Manhattan","New York","2018","1"
"Café Gray","Manhattan","New York","2018",""
"Cagen","Manhattan","New York","2018",""
"Carbone","Manhattan","New York","2018","1"
"Casa Enrique","Queens","New York","2018","1"
"Casa Mono","Manhattan","New York","2018","1"
"Caviar Russe","Manhattan","New York","2018","1"
"Chef's Table at Brooklyn Fare","Manhattan","New York","2018","3"
"The Clocktower (restaurant)","Manhattan","New York","2018","1"
"Contra","Manhattan","New York","2018","1"
"Convivio","Manhattan","New York","2018",""
"Corton","Manhattan","New York","2018",""
"Cote (restaurant)","Manhattan","New York","2018","1"
"Country","Manhattan","New York","2018",""
"Craft","Manhattan","New York","2018",""
"Cru","Manhattan","New York","2018",""
"Daniel","Manhattan","New York","2018","2"
"Danji","Manhattan","New York","2018",""
"Danny Brown Wine Bar & Kitchen","Queens","New York","2018",""
"Danube","Manhattan","New York","2018",""
"Del Posto","Manhattan","New York","2018","1"
"Delaware & Hudson","Brooklyn","New York","2018","1"
"Devi","Manhattan","New York","2018",""
"Dovetail","Manhattan","New York","2018","1"
"Dressler","Brooklyn","New York","2018",""
"Eighty-One","Manhattan","New York","2018",""
"Eleven Madison Park","Manhattan","New York","2018","3"
"Etats-Unis","Manhattan","New York","2018",""
"Faro","Brooklyn","New York","2018","1"
"Fiamma Osteria","Manhattan","New York","2018",""
"The Finch","Brooklyn","New York","2018","1"
"Fleur de Sel","Manhattan","New York","2018",""
"Gabriel Kreuther","Manhattan","New York","2018","1"
"Gilt","Manhattan","New York","2018",""
"Gordon Ramsay at The London","Manhattan","New York","2018",""
"Gotham Bar and Grill","Manhattan","New York","2018","1"
"La Goulue","Manhattan","New York","2018",""
"Gramercy Tavern","Manhattan","New York","2018","1"
"Gunter Seeger","Manhattan","New York","2018","1"
"Hakkasan","Manhattan","New York","2018",""
"Heartbreak","Manhattan","New York","2018",""
"Hirohisa","Manhattan","New York","2018","1"
"Ichimura at Brushstroke","Manhattan","New York","2018",""
"Insieme","Manhattan","New York","2018",""
"Jean-Georges","Manhattan","New York","2018","2"
"Jewel Bako","Manhattan","New York","2018","1"
"JoJo","Manhattan","New York","2018",""
"Jungsik","Manhattan","New York","2018","2"
"Juni","Manhattan","New York","2018",""
"Junoon","Manhattan","New York","2018","1"
"Kajitsu","Manhattan","New York","2018","1"
"Kanoyama","Manhattan","New York","2018","1"
"Kurumazushi","Manhattan","New York","2018",""
"Kyo Ya","Manhattan","New York","2018","1"
"Lan Sheng","Manhattan","New York","2018",""
"Laut","Manhattan","New York","2018",""
"Lever House","Manhattan","New York","2018",""
"Lincoln","Manhattan","New York","2018",""
"Lo Scalco","Manhattan","New York","2018",""
"Luksus at Torst","Brooklyn","New York","2018",""
"M. Wells Steakhouse","Queens","New York","2018",""
"Marc Forgione","Manhattan","New York","2018",""
"March","Manhattan","New York","2018",""
"Marea","Manhattan","New York","2018","2"
"Masa","Manhattan","New York","2018","3"
"Meadowsweet","Brooklyn","New York","2018","1"
"Minetta Tavern","Manhattan","New York","2018","1"
"The Modern","Manhattan","New York","2018","2"
"Momofuku Ko","Manhattan","New York","2018","2"
"The Musket Room","Manhattan","New York","2018","1"
"Nix","Manhattan","New York","2018","1"
"Nobu","Manhattan","New York","2018",""
"The NoMad","Manhattan","New York","2018","1"
"Oceana","Manhattan","New York","2018",""
"Per Se","Manhattan","New York","2018","3"
"Perry Street","Manhattan","New York","2018",""
"Peter Luger Steak House","Brooklyn","New York","2018","1"
"Picholine","Manhattan","New York","2018",""
"Piora","Manhattan","New York","2018",""
"Pok Pok NY","Brooklyn","New York","2018",""
"Public","Manhattan","New York","2018",""
"Rebelle","Manhattan","New York","2018","1"
"Le Restaurant","Manhattan","New York","2018",""
"Rhong-Tiam","Manhattan","New York","2018",""
"The River Café","Brooklyn","New York","2018","1"
"Rosanjin","Manhattan","New York","2018",""
"Rouge Tomate","Manhattan","New York","2018","1"
"Satsuki (restaurant)","Manhattan","New York","2018","1"
"Saul","Brooklyn","New York","2018",""
"Scalini Fedeli","Manhattan","New York","2018",""
"Seäsonal","Manhattan","New York","2018",""
"Semilla","Brooklyn","New York","2018",""
"Shalezeh","Manhattan","New York","2018",""
"SHO Shaun Hergatt","Manhattan","New York","2018",""
"La Sirena","Manhattan","New York","2018","1"
"Somtum Der","Manhattan","New York","2018",""
"Soto","Manhattan","New York","2018","Closed[19]"
"The Spotted Pig","Manhattan","New York","2018",""
"Sushi Amane","Manhattan","New York","2018","1"
"Sushi Azabu","Manhattan","New York","2018",""
"Sushi Ginza Onodera","Manhattan","New York","2018","2"
"Sushi Inoue","Manhattan","New York","2018","1"
"Sushi of Gari","Manhattan","New York","2018",""
"Sushi Yasuda","Manhattan","New York","2018","1"
"Sushi Zo","Manhattan","New York","2018","1"
"Take Root","Brooklyn","New York","2018",""
"Tamarind Tribeca","Manhattan","New York","2018",""
"Telepan","Manhattan","New York","2018",""
"Tempura Matsui","Manhattan","New York","2018","1"
"Tori Shin","Manhattan","New York","2018","1"
"Torrisi Italian Specialities","Manhattan","New York","2018",""
"Tulsi","Manhattan","New York","2018",""
"Uncle Boons","Manhattan","New York","2018","1"
"Ushiwakamaru","Manhattan","New York","2018","1"
"La Vara","Brooklyn","New York","2018","1"
"Veritas","Manhattan","New York","2018",""
"Vong","Manhattan","New York","2018",""
"Wallsé","Manhattan","New York","2018","1"
"wd~50","Manhattan","New York","2018",""
"Zabb Elee","Queens","New York","2018",""
"ZZ's Clam Bar","Manhattan","New York","2018","1"
"Acquerello","Nob Hill","San Francisco","2018","2"
"Adega","San Jose","San Francisco","2018","1"
"Alexander’s Steakhouse","Cupertino","San Francisco","2018",""
"All Spice","San Mateo","San Francisco","2018",""
"Al's Place","Mission","San Francisco","2018","1"
"Ame","SoMa","San Francisco","2018","Closed"
"Applewood","Guerneville","San Francisco","2018","Closed"
"Aster","Mission","San Francisco","2018","1"
"Atelier Crenn","Cow Hollow","San Francisco","2018","2"
"Aqua","Financial District","San Francisco","2018","Closed"
"Auberge du Soleil","Rutherford","San Francisco","2018","1"
"Aziza","Richmond","San Francisco","2018",""
"Baumé","Palo Alto","San Francisco","2018","2"
"Benu","SoMa","San Francisco","2018","3"
"Bistro Jeanty","Yountville","San Francisco","2018",""
"Bouchon","Yountville","San Francisco","2018","1"
"Boulevard","SoMa","San Francisco","2018",""
"Bushi-Tei","Japantown","San Francisco","2018","Closed"
"Californios","Mission","San Francisco","2018","2"
"Campton Place","Union Square","San Francisco","2018","1"
"Chez Panisse","Berkeley","San Francisco","2018",""
"Chez TJ","Mountain View","San Francisco","2018","1"
"Coi","North Beach","San Francisco","2018","3"
"Commis","Oakland","San Francisco","2018","2"
"Commonwealth","Mission","San Francisco","2018","1"
"Cortez","Financial District","San Francisco","2018","Closed"
"Cyrus","Healdsburg","San Francisco","2018","Closed"
"Dio Deka","Los Gatos","San Francisco","2018",""
"Dry Creek Kitchen","Healdsburg","San Francisco","2018",""
"El Paseo","Mill Valley","San Francisco","2018","Closed"
"Etoile","Yountville","San Francisco","2018","Closed"
"Farmhouse Inn & Restaurant","Forestville","San Francisco","2018","1"
"Fifth Floor","SoMa","San Francisco","2018","Closed"
"Fleur de Lys","Financial District","San Francisco","2018","Closed"
"Frances","Castro","San Francisco","2018",""
"Gary Danko","North Beach","San Francisco","2018","1"
"Hashiri","SoMa","San Francisco","2018","1"
"In Situ","SoMa","San Francisco","2018","1"
"Jū-Ni","North Panhandle","San Francisco","2018","1"
"K&L Bistro","Sebastopol","San Francisco","2018",""
"Keiko à Nob Hill","Nob Hill","San Francisco","2018","1"
"Kenzo","Napa","San Francisco","2018","1"
"Kin Khao","Union Square","San Francisco","2018","1"
"Kinjo","Russian Hill","San Francisco","2018","1"
"Kusakabe","Financial District","San Francisco","2018",""
"La Costanera","Montara","San Francisco","2018",""
"La Folie","Russian Hill","San Francisco","2018",""
"La Toque","Rutherford","San Francisco","2018","1"
"Lazy Bear","Mission","San Francisco","2018","2"
"Lord Stanley","Nob Hill","San Francisco","2018","1"
"Luce","SoMa","San Francisco","2018","1"
"Madera","Menlo Park","San Francisco","2018","1"
"Madrona Manor","Healdsburg","San Francisco","2018","1"
"Manresa","Los Gatos","San Francisco","2018","3"
"Martini House","St. Helena","San Francisco","2018","Closed"
"Maruya","Mission","San Francisco","2018",""
"Masa's","Nob Hill","San Francisco","2018","Closed"
"Michael Mina","Financial District","San Francisco","2018","1"
"Mirepoix","Windsor","San Francisco","2018","Closed"
"Mister Jiu’s","Chinatown","San Francisco","2018","1"
"Mosu","Fillmore","San Francisco","2018",""
"Mourad","SoMa","San Francisco","2018","1"
"Murray Circle","Sausalito","San Francisco","2018",""
"Nico","Pacific Heights","San Francisco","2018",""
"Octavia","Lower Pacific Heights","San Francisco","2018","1"
"Omakase","SoMa","San Francisco","2018","1"
"One Market","SoMa","San Francisco","2018",""
"Plumed Horse","Saratoga","San Francisco","2018","1"
"Quince","Jackson Square","San Francisco","2018","3"
"Range","Mission","San Francisco","2018",""
"Rasa","Burlingame","San Francisco","2018","1"
"Redd","Yountville","San Francisco","2018",""
"Rich Table","Hayes Valley","San Francisco","2018","1"
"Rubicon","Financial District","San Francisco","2018","Closed"
"Saison","SoMa","San Francisco","2018","3"
"Sante","Sonoma","San Francisco","2018",""
"SingleThread Farms","Healdsburg","San Francisco","2018","2"
"Solbar","Calistoga","San Francisco","2018",""
"Sons & Daughters","Nob Hill","San Francisco","2018","1"
"SPQR","Fillmore","San Francisco","2018","1"
"Spruce","Presidio Heights","San Francisco","2018","1"
"State Bird Provisions","Fillmore","San Francisco","2018","1"
"Sushi Ran","Sausalito","San Francisco","2018",""
"Sushi Yoshizumi","San Mateo","San Francisco","2018","1"
"Terra","St. Helena","San Francisco","2018","1"
"Terrapin Creek","Bodega Bay","San Francisco","2018","1"
"The Dining Room at the Ritz-Carlton","Nob Hill","San Francisco","2018","Closed"
"The French Laundry","Yountville","San Francisco","2018","3"
"The Progress","Fillmore","San Francisco","2018","1"
"The Restaurant at Meadowood","St. Helena","San Francisco","2018","3"
"The Village Pub","Woodside","San Francisco","2018","1"
"Trevese","Los Gatos","San Francisco","2018","Closed"
"Ubuntu","Napa","San Francisco","2018","Closed"
"Wako","Richmond","San Francisco","2018","1"
"Wakuriya","San Mateo","San Francisco","2018","1"
"42 Grams","Uptown","Chicago","2018","Closed"
"Acadia","South Loop","Chicago","2018","2"
"Alinea","Lincoln Park","Chicago","2018","3"
"Avenues","Magnificent Mile","Chicago","2018","Closed"
"Band of Bohemia","Ravenswood","Chicago","2018","1"
"Blackbird","West Loop","Chicago","2018","1"
"Boka","Lincoln Park","Chicago","2018","1"
"Bonsoirée","Logan Square","Chicago","2018","Closed"
"Charlie Trotter's","Lincoln Park","Chicago","2018","Closed"
"Crofton on Wells","River North","Chicago","2018","Closed"
"Courtright's","Willow Springs","Chicago","2018","Closed"
"Dusek's","Pilsen","Chicago","2018","1"
"El Ideas","Douglas Park","Chicago","2018","1"
"Elizabeth","Ravenswood","Chicago","2018","1"
"Elske","West Loop","Chicago","2018","1"
"Entente","Lakeview","Chicago","2018","1"
"Everest","Loop","Chicago","2018","1"
"Goosefoot","Ravenswood","Chicago","2018","1"
"Grace","West Loop","Chicago","2018","3"
"Graham Elliot","River North","Chicago","2018","Closed"
"GreenRiver","Streeterville","Chicago","2018","1"
"L2O","Lincoln Park","Chicago","2018","Closed"
"Longman & Eagle","Logan Square","Chicago","2018",""
"Mexique","West Town","Chicago","2018",""
"Moto","Fulton Market","Chicago","2018","Closed"
"NAHA","River North","Chicago","2018","1"
"NoMI","Magnificent Mile","Chicago","2018",""
"North Pond","Lincoln Park","Chicago","2018","1"
"Oriole","West Loop","Chicago","2018","2"
"Parachute","Avondale","Chicago","2018","1"
"RIA","Gold Coast","Chicago","2018","Closed"
"Roister","Fulton Market","Chicago","2018","1"
"Schwa","West Town","Chicago","2018","1"
"Seasons","Magnificent Mile","Chicago","2018","Closed"
"Senza","Lakeview East","Chicago","2018","Closed"
"Sepia","West Loop","Chicago","2018","1"
"Sixteen","River North","Chicago","2018","2"
"Smyth","West Loop","Chicago","2018","2"
"Spiaggia","Magnificent Mile","Chicago","2018","1"
"Takashi","Bucktown","Chicago","2018","Closed"
"Topolobampo","River North","Chicago","2018","1"
"The Lobby","Magnificent Mile","Chicago","2018",""
"Tru","Streeterville","Chicago","2018","Closed"
"Vie","Western Springs","Chicago","2018",""
"Blue Duck Tavern","West End","DC","2018","1"
"Fiola by Fabio Trabocchi","Penn Quarter","DC","2018","1"
"Kinship","Mount Vernon Square","DC","2018","1"
